Region_Name,state_name,lat,lng,population,density,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Spotsylvania County, VA",Virginia,38.3036,-77.7276,2578,479,1.7,2.1,2.9,3.1,2.9,2.7,2.5,2.5,3.4,5.6,7,6.7,6.1,5.8,5.4,4.7,4.1,3.7,3
"St. Charles County, MO",Missouri,38.8664,-90.2084,530,7,2.6,3.5,4.2,4.4,4.6,4.2,3.9,4.1,5.5,8.5,8.2,6.9,5.6,5.3,4.8,3.8,3.5,2.9,2.6
"St. Clair County, AL",Alabama,33.5609,-86.2668,11952,212,3.8,4.2,5.1,5.2,5,4,3.5,3.4,5,10.9,10.2,8.8,6.9,6.1,5.8,5.2,5.2,4,3.5
"St. Clair County, IL",Illinois,38.3188,-89.8743,1922,351,4.7,5.2,6.2,7.1,6.8,6.3,5.7,6.1,7.5,10.9,10.3,9.7,9.5,9.8,7.8,6.6,6,4.9,4.7
"St. Clair County, MI",Michigan,42.8262,-82.493,5335,700,3.8,6,7.3,8.5,7.8,7.7,7.9,8.4,9.7,17.7,16.4,13.1,11.8,11.5,9.6,6.8,6.1,5,4.7
"St. Clair County, MO",Missouri,37.9891,-93.6637,51,150,4.1,5.3,6,7,6.7,5.9,5.6,6.5,7.1,9.8,11.2,10.1,7.9,7.8,7.6,7,6.3,5.2,4.6
"St. Croix County, WI",Wisconsin,44.9691,-92.4381,1891,338,2.5,3.9,5.6,5.9,4.9,4.6,5,4.9,4.5,8,7.6,6.4,5.7,5.4,4.5,3.8,3.7,3.1,2.9
"St. Francis County, AR",Arkansas,35.0788,-90.8136,485,58,7,7.9,8.1,9.4,9.3,8.5,9,9.6,9.4,10.4,10.7,11.2,10.8,10.4,8.7,7.2,5.2,5.1,5.2
"St. Francois County, MO",Missouri,37.8618,-90.5892,1173,391,5.8,6.3,6.9,6.7,7.1,6.6,5.9,5.8,7.1,11,12.3,10.8,8.9,8.5,7.6,6.1,5.5,4.4,3.8
"St. Johns County, FL",Florida,30.19,-81.3704,4571,588,3,3.8,4.6,4.3,3.8,3.1,2.7,3.3,5.2,8.4,8.7,7.7,6.5,5.4,4.7,4,3.8,3.3,2.8
"St. Joseph County, IN",Indiana,41.6736,-86.1669,49177,1076,3.3,4.6,5.4,5.3,5.2,5.4,5.2,4.9,6.6,11.5,11.6,10.1,9.5,8.7,6.5,5,4.5,3.6,3.6
"St. Joseph County, MI",Michigan,41.8004,-85.4181,12837,639,3.4,6.3,6.5,7.3,6.6,6.4,6.7,6.4,8.5,14.7,12.6,10.9,8.9,7.8,5.8,4.5,4.1,4.3,3.8
"St. Lawrence County, NY",New York,44.7481,-74.997,1581,291,5.7,6.1,6.6,7,7,6.1,5.7,5.8,7.1,9.8,10.3,10.4,10.2,9.1,7.7,7.3,6.6,6.8,5.9
"St. Louis County, MN",Minnesota,47.5312,-92.2399,1646,167,4.4,5.7,5.6,6.2,5.9,5,5,5.6,6.3,9.1,8.1,7.4,6.5,6,5.1,4.9,5.7,4.6,3.7
"St. Louis County, MO",Missouri,38.5242,-90.3365,2620,764,3.1,4.1,4.9,5.3,5.6,5.2,4.7,5,6,9,8.9,7.8,6.5,6.2,5.8,4.6,4.2,3.4,3.1
"St. Lucie County, FL",Florida,27.4096,-80.3538,4318,615,5.8,6.5,7.4,6.7,6.5,4.8,4.2,5.8,8.9,13.4,13.8,12.6,10.9,10,8,6.4,5.8,5.1,4.4
"St. Mary's County, MD",Maryland,38.1155,-76.4771,432,211,3.3,3.3,3.6,3.4,3.4,3.5,3.4,2.9,3.6,5.6,6.5,6.3,6.2,6,5.4,4.8,4.3,4,4
"Stafford County, KS",Kansas,38,-98.7611,1200,238,3.1,3.3,4.3,4,4.4,3.9,3.5,3.7,3.7,5.2,5.1,5.1,4.7,4.4,3.8,4,3.7,3.3,2.7
"Stafford County, VA",Virginia,38.4597,-77.3806,6694,908,1.7,2.2,3,3.1,2.9,2.8,2.5,2.6,3.4,5.5,6.5,6.2,5.8,5.7,5.3,4.5,4,3.6,3
"Stanislaus County, CA",California,37.6374,-121.0028,381398,1924,7.8,8.4,9.6,9.8,9.2,8.4,8,8.7,11.1,15.5,16.9,16.5,14.9,13,11.2,9.5,8.6,7.5,6.4
"Stanley County, SD",South Dakota,44.3679,-100.3831,2150,266,1.8,2.4,2.3,2.8,2.8,2.7,2.3,2.3,2.5,3.2,3.8,4,3,2.7,2.6,2.4,2.4,3.4,2.7
"Stanly County, NC",North Carolina,35.2336,-80.4303,1517,131,3.8,7.1,7.2,7.2,6.2,5.4,5.1,4.9,6.5,12,13.2,11.8,9.9,8.2,6.1,5.3,4.6,4.2,3.6
"Stanton County, KS",Kansas,37.5699,-101.7443,1377,264,2.4,2.5,2.9,2.9,3.3,3,2.7,3,3.3,3.3,4.1,4,3.5,3.7,3.4,3,2.8,2.7,2.6
"Stanton County, NE",Nebraska,41.9471,-97.2172,1522,337,2.6,2.7,3.1,3.3,3.1,3.1,3.1,3,2.8,4.1,4.1,3.7,3.5,3.3,2.8,2.5,2.6,2.8,2.5
"Stark County, IL",Illinois,41.1773,-89.6582,693,671,5.6,6.7,7.3,7.6,6.5,5.5,4.6,5.1,6.3,10.4,9.8,8.7,8.1,9.5,7.5,6.6,7.3,6,5.8
"Stark County, ND",North Dakota,46.8841,-102.3332,538,151,2.9,2.7,3.5,3.4,3.2,2.9,2.6,2.5,2.4,3.2,2.8,2.2,1.8,1.7,1.6,2.7,3.9,2.7,2.5
"Stark County, OH",Ohio,40.7978,-81.468,8788,1185,4.4,4.3,6,7,6.9,6.6,5.8,5.8,6.8,11.4,11.3,9.3,7.5,7.6,5.8,5.3,5.4,5.2,4.9
"Starke County, IN",Indiana,41.1989,-86.8922,104,276,4.9,5.9,7.5,7.3,7,7,6.6,5.9,7.7,14.2,13.3,11.4,10.6,9.5,7.2,6,5.4,4.4,4.4
"Starr County, TX",Texas,26.3859,-98.899,309,1263,16.4,15.6,16.5,15.8,14.2,13,11.5,10.5,11.3,16.4,17.3,16.2,14.5,15,13.6,13.5,13.3,11.6,9.9
"Ste. Genevieve County, MO",Missouri,38.0147,-90.2214,547,129,3.4,4.6,5.3,5.1,5.7,5.3,4.6,4.7,5.9,9.4,10.3,9.2,7.3,7.2,6.6,5.3,4.7,3.7,3
"Stearns County, MN",Minnesota,45.465,-94.3222,2539,34,3.1,3.8,4.4,4.8,4.6,4.3,4,4.6,5.6,7.8,7.2,6.3,5.4,4.9,4.1,3.6,3.8,3.4,3
"Steele County, MN",Minnesota,43.8683,-93.0552,1981,536,2.9,3.8,4.5,4.9,4.6,4.1,4,4.3,5.1,8.6,7.8,6.5,5.5,4.6,3.8,3.3,3.5,3.4,3.1
"Steele County, ND",North Dakota,47.5974,-97.8994,92,23,2,1.9,2.4,2.3,2.3,2.7,2.5,2.3,2.2,2.9,2.8,2.6,2.7,2.4,2.2,2.2,2.1,1.7,1.9
"Stephens County, GA",Georgia,34.5027,-83.1967,211,46,3.7,5.1,5.2,5.9,6.2,5.9,5,4.8,6.2,10.6,12.3,11.9,10.5,9.1,7.6,6.5,5.9,5.3,4.4
"Stephens County, OK",Oklahoma,34.616,-97.8207,1177,7,3.3,3.6,4.8,5,4.6,4,3.5,3.7,3.5,7.4,7.8,5.8,4.9,5.4,4.5,6,9.5,6.3,4.3
"Stephens County, TX",Texas,32.7566,-98.9125,5497,500,4.3,4.1,6.4,7.2,5,4.6,4,3.5,3.6,6.7,7.5,7.8,5.9,5.2,4.4,4.2,5.3,4.7,3.8
"Stephenson County, IL",Illinois,42.4929,-89.7949,319,268,4.9,5.6,6.2,7.1,6.6,5.2,4.7,5.1,6.7,11.4,11.1,9.8,9,9.4,7.3,6.6,5.8,4.6,4.4
"Sterling County, TX",Texas,31.8392,-100.986,993,391,3.2,3.5,3.8,3.4,3.2,2.8,3.1,2.8,2.9,4.2,4.8,4.9,3.5,3.9,2.9,3.4,4,3.7,3.6
"Steuben County, IN",Indiana,41.6432,-85.005,11252,514,3.1,5.3,6.5,6.4,5.9,6.3,6.4,6,7.5,14.6,11.2,9,7.3,6.3,4.8,3.9,3.7,2.9,2.7
"Steuben County, NY",New York,42.1634,-77.0925,1954,592,4.1,4.9,7.1,7.3,6.4,5.7,5.2,5.3,6.1,9.7,9.6,9.1,9.3,8.5,6.9,6.3,5.8,5.8,5.1
"Stevens County, KS",Kansas,37.3252,-101.2065,308,690,2.8,3.5,3.5,3.4,4.2,4.1,3.4,3.3,3.4,4.7,4.2,4.1,3.5,3,3,3.7,4,3.2,2.8
"Stevens County, MN",Minnesota,45.6895,-96.0143,228,31,3.5,3.5,3.7,3.9,3.9,3.6,3.4,3.7,4.7,5.4,5.6,4.9,4.2,3.8,3.3,2.8,3,2.7,2.4
"Stevens County, WA",Washington,48.2929,-117.7336,2637,341,8,9.7,10.1,9.7,8.4,8,7.7,8,8.5,13,13.1,12.3,11.8,10.8,9.3,9,8.1,7.2,7.2
"Stewart County, GA",Georgia,32.0487,-84.798,1159,282,5.5,7.3,6.2,7.3,10.6,9.3,6.6,6.3,7.8,10.6,10.3,9.8,9.3,8.7,7.5,6.9,6.4,5.9,4.6
"Stewart County, TN",Tennessee,36.4818,-87.8437,1455,146,4.8,5.3,6.4,6.7,6.6,7.4,7.6,6.1,8.5,11.9,12.4,12.4,11,10.9,9.2,7.7,6.8,5.3,5
"Stillwater County, MT",Montana,45.7071,-109.5471,196,136,4.7,3.7,4,3.9,3.9,3.5,2.8,3.2,4.5,6.2,5.9,5.2,4.5,4,3.8,3.7,4,3.9,3.6
"Stoddard County, MO",Missouri,37.0237,-89.8196,431,302,4.4,5.8,6.1,6.1,6,5.8,5.6,6.4,7.6,9.5,10.5,10,8.7,8.8,7.8,6.6,6.4,5.1,4.7
"Stokes County, NC",North Carolina,36.4113,-80.2122,183,88,3.4,5.3,6,6,5.3,5,4.3,4.4,5.8,10.6,11.4,10.4,9.3,7.9,6.1,5.4,4.8,4.3,3.6
"Stone County, AR",Arkansas,35.962,-92.2301,177,33,4.4,5.7,6.6,7.6,7.6,6.6,5.5,5.7,6.6,8.9,7.6,9,8.2,8.4,7.6,6.3,5.1,4.8,4.6
"Stone County, MO",Missouri,36.8054,-93.4709,432,223,6.6,8,8.9,8.6,8.7,8.2,6.9,6.6,7.9,12.1,13.9,12.7,11.2,10.6,9.7,8,7.1,5.7,5
"Stone County, MS",Mississippi,30.8557,-89.1385,3898,163,5.5,4.7,5.6,5.6,5.5,7.8,7.4,5.6,5.8,8,10.6,10.7,10.3,9.5,8.5,7.4,6.7,6.1,5.5
"Stonewall County, TX",Texas,33.1405,-100.2253,855,160,4.3,4.4,4.3,4.4,4.4,3.6,3.4,3.2,3.3,4.2,5.8,5.4,4.4,4.7,3.8,4.4,4.3,3.4,3.4
"Storey County, NV",Nevada,39.3075,-119.6483,546,243,3,3.7,3.9,3.4,3.2,4.3,4.2,4.9,6.9,11.8,16.7,15.7,13.3,11.6,9.1,7.4,6.3,5,4.5
"Story County, IA",Iowa,42.1073,-93.6462,1140,448,1.8,2.1,2.6,2.9,3,3,2.6,2.8,3.2,4.8,4.2,3.9,3.6,3.3,2.9,2.5,2.3,2,1.6
"Strafford County, NH",New Hampshire,43.2534,-70.8856,11900,468,2.7,3.3,4.4,4,3.4,3.4,3.2,3.3,3.6,6.2,5.7,5.3,5.4,4.9,4,3.1,2.6,2.4,2.3
"Stutsman County, ND",North Dakota,47.3,-98.7321,156,99,2.5,2.6,3.4,3.7,3.2,3.2,3,2.9,2.9,3.6,4.2,3.8,3.4,3.1,2.8,2.6,2.5,2.3,2.5
"Sublette County, WY",Wyoming,42.8676,-109.8707,1890,338,3,2.7,2.9,3,2.4,2.1,1.8,1.5,1.6,4.4,5.9,4.6,4.9,4.7,4.3,5.3,6.4,4.4,3.9
"Suffolk County, MA",Massachusetts,42.3188,-71.0846,4637537,5472,3,4.2,5.9,6.4,5.7,5.4,5.1,4.6,5.4,7.7,7.6,6.6,6.1,6.2,5.3,4.4,3.6,3.4,3.1
"Suffolk County, NY",New York,40.933,-72.4047,4465,155,3.5,3.8,4.7,4.8,4.7,4.2,3.9,3.9,5,7.3,7.7,7.6,7.8,6.6,5.4,4.7,4.4,4.5,4
"Sullivan County, IN",Indiana,39.0973,-87.4074,4351,842,5.4,5.5,6,6.8,7.5,7.5,6.1,5.5,6.7,9.9,10.1,9.3,9.3,9,7.2,6.2,5.9,4.4,4.6
"Sullivan County, MO",Missouri,40.1972,-93.35,45,95,3.2,4.2,5.1,10.2,6.6,5.6,5.5,6.2,5.8,6.8,8.8,8.3,6.9,6.5,6.6,6,5.8,4.1,3.4
"Sullivan County, NH",New Hampshire,43.379,-72.3368,9330,116,2.5,2.7,3.2,3.5,3.2,3,2.9,3,3.4,5.8,5.2,4.6,4.5,4.1,3.5,2.8,2.3,2.2,2.2
"Sullivan County, NY",New York,41.7962,-74.7429,4197,607,4.4,4.6,5,5.2,5.3,4.9,5,5.2,6.5,8.7,8.9,8.9,9.1,8.1,6.6,5.4,4.8,4.9,4.2
"Sullivan County, PA",Pennsylvania,41.418,-76.492,299,108,4.8,5.4,5.9,6.1,6.1,5.9,5.3,4.6,5.7,8.5,8,7.3,7.8,8.3,6.1,6.2,7.1,5.8,4.8
"Sullivan County, TN",Tennessee,36.4586,-82.277,1664,371,3.6,4.2,5.2,5.7,5.5,5.2,4.5,4,5.3,8.8,9.1,8.3,7.5,7.6,6.6,5.8,5.2,4,3.7
"Sully County, SD",South Dakota,44.5538,-100.4753,30,6,2.2,2.5,2,2.2,2.4,3,2.4,2.2,2.2,3.1,3.6,3.8,3.1,2.9,2.8,2.5,2.4,3.2,2.7
"Summers County, WV",West Virginia,37.6652,-80.8828,2410,423,7.4,6.6,7.3,7.1,6.3,6.3,6.3,6,5,7.9,9.5,9.3,8.9,7.6,7.2,7.1,6.1,5.6,5.5
"Summit County, CO",Colorado,39.5817,-105.8681,69,336,2.3,3,4.1,4.8,4.2,3.8,3.1,2.8,3.8,6.2,6.9,6.6,6.1,5.1,3.4,2.5,2.1,1.9,2.1
"Summit County, OH",Ohio,41.1386,-81.4344,5063,705,4.4,4.6,6.1,6.4,6.3,5.9,5.3,5.4,6.1,10,10.6,9.1,7.5,7.6,5.9,5,5.1,5.1,4.6
"Summit County, UT",Utah,40.6813,-111.2829,625,41,3.5,4.6,6.5,6.2,5.2,4,2.9,2.5,3.3,7,7.5,6.2,5,4.2,3.4,3.3,3.2,3.1,3
"Sumner County, KS",Kansas,37.3899,-97.643,1212,474,4.5,4.1,7.1,7.7,6.3,5.9,4.7,4.4,4.6,8.7,8.9,7.6,6.4,5.6,4.8,4.4,4.2,3.8,3.5
"Sumner County, TN",Tennessee,36.3782,-86.4696,37351,453,3.2,4.4,4.5,4.7,4.4,4.6,4.2,4.1,6,9.8,8.9,7.9,6.5,6.2,5.3,4.6,3.9,3,2.8
"Sumter County, AL",Alabama,32.5982,-88.1891,3333,180,9.1,8.4,9,10.1,9.6,7.3,6.8,6.5,8.8,14.9,13.3,13.1,10.5,9,8.5,8,7.7,6.5,5.9
"Sumter County, FL",Florida,28.6335,-81.9986,1371,86,4.3,5.6,6,5.3,4.7,3.4,2.8,3.6,5.8,9.1,13.3,12.2,10.6,9.3,8.3,7.7,7.1,6,5.1
"Sumter County, GA",Georgia,32.0736,-84.2249,17266,526,4.2,5.7,6.2,5.6,5.8,6.9,6.1,7.1,7.7,13,13.3,12.6,11.9,11.3,9.5,8.3,7.5,6.9,5.9
"Sumter County, SC",South Carolina,33.9753,-80.5264,1778,147,4.4,6.6,7.1,7.7,7.8,8.5,7.8,7,8.3,12.3,12.5,12.1,10.6,8.7,7.3,6.8,5.8,5.3,4.3
"Sunflower County, MS",Mississippi,33.8101,-90.5304,1688,580,8.8,10.5,10.5,9.3,9,10.1,9.1,9.5,10.2,12.8,15.4,15.1,14.4,13.9,12.5,10.5,9.3,8.2,7.7
"Surry County, NC",North Carolina,36.5233,-80.8671,359,121,4,6.2,7.8,7.6,6,5.9,5.1,5.3,7.7,12.5,12,10.8,9.6,8.3,6.2,5.4,4.8,4.3,3.6
"Surry County, VA",Virginia,37.1371,-76.8333,224,104,2.9,3.3,4.5,4.6,4.2,4.8,3.4,3.4,4.5,7.5,9,8.5,7.8,7.3,6.2,5.1,5.3,4.6,3.5
"Susquehanna County, PA",Pennsylvania,41.9506,-75.6095,572,494,3.9,5.7,6.3,6,5.6,5,4.8,4.4,5.6,8.5,8.7,7.9,7.6,7.1,5.9,5.6,5.7,4.7,4
"Sussex County, DE",Delaware,38.4603,-75.0542,429,499,3.9,3.6,3.8,3.8,3.7,3.7,3.3,3.4,5.1,8.3,8.5,7.7,7.3,6.8,5.8,5,4.5,4.6,4
"Sussex County, NJ",New Jersey,41.1874,-74.5015,1731,226,3,3.6,4.9,5.2,4.3,3.9,4.2,3.9,4.9,8.6,9.4,9.2,9,7.9,6.4,5.5,4.7,4.4,4
"Sussex County, VA",Virginia,37.034,-77.0956,1997,249,3.7,4.7,5.8,6.9,6,5.9,4.5,4.5,5.8,10.1,11.4,10.5,9.7,9.3,7.8,6.9,6.3,6,4.9
"Sutter County, CA",California,39.2788,-121.6624,8935,1085,9.5,9.8,11,11.1,10.6,9.7,9,9.7,12.4,16.5,18.4,18.2,16.8,14.6,12.7,10.8,9.8,8.6,7.4
"Sutton County, TX",Texas,30.5707,-100.6423,3062,481,3.8,3.3,3.8,3.4,2.9,2.8,2.7,2.1,2,7.2,9.6,6.8,4.7,4.6,3.5,6.1,7.9,5.1,3.9
"Suwannee County, FL",Florida,30.2956,-82.9847,7040,349,3.6,5.1,5.2,4.7,4.4,3.7,3.3,3.7,6.1,9.6,9.9,9.3,8,6.9,6.3,5.5,4.9,4.3,3.8
"Swain County, NC",North Carolina,35.4262,-83.4474,1455,257,8.8,7.9,8.6,8,7.2,7,5.6,6.3,7.8,12,14.8,15.7,14.8,12.4,9.1,7.7,6.1,5.1,4.4
"Sweet Grass County, MT",Montana,45.8347,-109.9488,1674,700,3.3,3,3,2.6,2.4,2.2,1.7,1.9,2.7,4.6,5.5,4.7,3.9,3.7,3.6,2.8,3.1,3.1,3
"Sweetwater County, WY",Wyoming,41.6698,-109.2714,2027,53,4,3.9,4.1,4,3.3,2.9,2.5,2.2,2.4,6.4,6.6,5.3,4.8,4.4,4,4.7,6,4.6,4
"Swift County, MN",Minnesota,45.2814,-95.7559,91,50,3.9,4.5,4.9,5,5.1,4.6,4.4,5.2,6.1,7.2,8.1,7.1,6.1,5.8,4.9,6,5.3,4.1,3.8
"Swisher County, TX",Texas,34.5374,-101.7743,4667,513,4,4.2,4.8,5.2,5.4,4.7,4.4,4.2,4.4,5.7,6.6,6.7,5.9,8.4,6.1,4.8,4.3,4.1,4.3
"Switzerland County, IN",Indiana,38.7427,-85.0783,1652,439,5.2,3.3,4.8,4.4,4.6,4.8,4.1,3.9,5,7.9,9.3,8.2,7.7,7.5,5.9,5,4.9,4,3.9
"Talbot County, GA",Georgia,32.5789,-84.5516,95,46,5.5,6.3,5.7,5.9,6.2,7.1,6.2,6.4,6.6,9.4,10.1,10.5,10.1,9.2,7.8,7.7,6.7,6.2,4.9
"Talbot County, MD",Maryland,38.7884,-76.2243,1028,342,3.4,3.5,3.8,4.3,4.1,3.9,3.6,3.4,4.2,7.2,8,7.5,7.2,6.4,5.5,4.9,4.2,4,4
"Taliaferro County, GA",Georgia,33.5601,-82.795,131,64,5.2,9,11.4,7.6,6.4,7.4,7,7.9,8.2,14.5,18,15.7,14.2,11.9,10.9,7.8,6.8,6.8,5.3
"Talladega County, AL",Alabama,33.3891,-86.0361,272,37,5.2,6.5,7.4,7.8,6.8,4.8,5.2,5.2,7.2,14.4,13.5,11.6,9.4,8.6,7.8,6.6,6.6,5,4.3
"Tallahatchie County, MS",Mississippi,34.0075,-90.0552,2615,559,8.1,9,9.4,8.9,9.4,9,7.4,7.7,8.3,11.2,12.2,12.1,11.3,11.2,9.3,7.6,6.8,5.3,5
"Tallapoosa County, AL",Alabama,33.0567,-85.9312,306,13,4.9,5.9,7.9,7,6.2,4.5,5.1,5.3,7.2,13.6,13.1,11.4,8.6,8.1,7.5,6.1,5.6,4.2,4.2
"Tama County, IA",Iowa,41.9648,-92.5746,4730,363,3.4,3.6,4.3,8.1,6.4,5.5,4.2,4.3,5.4,7.2,6.4,6.1,6,5.6,5.3,4.4,4.2,3.5,2.9
"Taney County, MO",Missouri,36.6058,-93.2338,4541,275,7.1,8.7,9.3,9,9.3,8.9,7.1,6.9,7.8,12.1,14,13.2,11.4,10.7,9.8,8.2,7.5,6.2,5.5
"Taos County, NM",New Mexico,36.7041,-105.4064,467,177,6.7,6.6,6.7,7.3,7.2,6.7,5.5,4.9,5.5,8.9,10.7,10.5,10.5,10.3,9.9,9.1,8.4,7.9,6.4
"Tarrant County, TX",Texas,32.8605,-97.218,70441,1500,3.5,4.4,6,6.3,5.5,5.2,4.7,4.2,4.8,7.7,8.1,7.5,6.5,6,5,4.2,4,3.7,3.5
"Tate County, MS",Mississippi,34.6902,-89.9757,1572,255,3.6,4.3,5.5,6.1,6,6.5,6.6,6,6.7,10.7,10.8,10.4,9.2,8.9,8.5,7.1,5.8,5,4.7
"Tattnall County, GA",Georgia,32.2806,-82.1387,349,201,5.8,5.1,5.4,5,5.4,6.4,5.3,4.8,6.6,9,9.1,8.8,8.3,7.9,6.9,6.1,5.3,5,4.2
"Taylor County, FL",Florida,29.6795,-83.3837,778,93,4.9,6.8,6.8,6.8,5.5,4.1,4,4.4,6.7,10.7,10.6,10.1,9,7.8,6.9,6.7,5.4,4.5,3.9
"Taylor County, GA",Georgia,32.5982,-84.3786,0,0,5.3,6.1,6,6,6.7,7.8,6.3,5.9,7.4,11.9,14.5,14.4,13.4,11.8,10.2,9.2,7.5,8.7,6.5
"Taylor County, IA",Iowa,40.7324,-94.9005,405,356,3.2,4.1,4,4.5,4.3,3.8,3.9,4,4,6.9,5.6,4.7,4.1,3.8,3.7,3.2,2.9,2.2,2
"Taylor County, KY",Kentucky,37.3446,-85.351,14686,588,5.2,5.1,5.3,5.7,5.1,5.3,4.7,5.3,6.1,10.5,12.3,10.8,9.6,9.5,7.7,6.4,5.3,4.7,4.3
"Taylor County, TX",Texas,32.4522,-99.8666,1293,103,4,4.4,5,5.1,4.5,4.1,3.9,3.4,3.7,5.6,6.8,6.6,5.7,5.3,4.2,3.7,3.7,3.5,3.2
"Taylor County, WI",Wisconsin,45.0772,-90.3143,520,513,3.9,5,5.3,5.8,5.3,5.5,5,5.7,6.6,11.5,10.2,8.5,7.2,6.4,5.3,4.4,4.1,3.5,3
"Taylor County, WV",West Virginia,39.2666,-80.1286,312,395,5.5,5.3,5.9,5.9,4.9,5.2,5.3,4.9,4.4,7.1,7.7,7.4,6.9,5.7,5.3,6,5.6,4.9,4.7
"Tazewell County, IL",Illinois,40.534,-89.3556,3399,551,3.8,4.5,5.2,5.8,5.3,4.6,3.8,4.2,5.2,10.5,9.9,8.3,7.5,8.6,6.7,6.3,6.4,5.3,4.6
"Tazewell County, VA",Virginia,37.0879,-81.808,8768,363,5.1,4.9,5.8,5.4,4.8,4.6,4,4.5,4.4,7.5,8.8,8,8.3,8.6,8.1,7.4,7.6,5.9,4.6
"Tehama County, CA",California,40.027,-122.0981,1928,342,6.6,6.6,7.2,7.6,7.4,6.9,6.5,7.2,9.2,13.6,15.4,15,13.8,11.6,9.6,7.9,7.1,6.4,5.6
"Telfair County, GA",Georgia,32.0635,-82.8968,8368,502,7.8,11.7,10.3,8.5,7.5,7.6,7.6,7.8,10.9,14.1,14.8,13.3,11.8,11.5,9.7,8.7,8.4,7.8,6.3
"Teller County, CO",Colorado,38.945,-105.1619,56,64,3,3.9,5.8,6.1,5.5,4.9,4.3,3.9,5.5,7.5,9.4,9.3,8.4,7.8,5.9,4.5,3.7,3.3,3.5
"Terrell County, GA",Georgia,31.7199,-84.3477,252,124,5.3,6.3,7.3,5.3,5.8,6.8,5.8,5.9,6.6,10.3,12.2,12,10.9,9.8,8,7.5,6.5,6,6.2
"Terrell County, TX",Texas,30.1508,-102.408,616,56,3.9,5,5.9,7.1,6,7.1,5.5,5,6.6,9.1,6.8,6.2,4.7,4.9,4.5,4.8,4.1,4.7,3.5
"Terry County, TX",Texas,33.3377,-102.2059,586,140,4.8,5.4,5.8,6.6,6.3,5.7,5.2,4.6,4.2,6.9,7.4,7.1,6.6,5.9,4.3,4.7,4.8,5,4.2
"Teton County, ID",Idaho,43.7294,-111.103,1805,232,3,2.7,3.5,3.8,3.2,3.1,2.1,1.7,3,7,8,6.9,6,5.1,4.1,3.5,3.3,2.8,2.3
"Teton County, MT",Montana,47.6152,-111.9815,730,923,4.6,3.9,3.8,4,4.2,3.7,3.1,3.1,4.3,5,6,5.7,4.9,4.3,3.8,3.8,3.6,3.9,3.4
"Teton County, WY",Wyoming,43.7737,-111.0312,478,22,2.6,2.7,3.1,3.6,3.1,3.1,2.6,2.3,3,7.1,7.8,7.7,6.8,5.7,4.8,4,3.5,3.1,3
"Texas County, MO",Missouri,37.1785,-91.6576,492,171,5.2,5.9,6.5,7.2,7,6.4,5.4,5.7,7,9.2,11,9.7,8.2,8.2,7.9,6.7,6.3,5,4.3
"Texas County, OK",Oklahoma,36.861,-101.2161,1924,704,2.6,2.7,3.2,3.4,3.4,3.6,3.3,3.2,2.7,5.2,4.9,4.4,4.2,4.4,3.7,3.2,3.4,3.2,2.9
"Thayer County, NE",Nebraska,40.2475,-97.3877,170,162,2.6,3.3,3.4,3.1,3.2,3,2.6,2.7,3.3,4.2,3.8,3.3,3.1,2.8,2.5,2.4,2.5,2.3,2.3
"Thomas County, GA",Georgia,30.8394,-83.9783,24271,476,4.3,4.2,4.5,4.3,4.5,4.5,4.1,4.1,5.8,9.2,11.3,10.4,9.7,9,8.7,7.2,6.2,5.9,4.7
"Thomas County, KS",Kansas,39.3561,-100.7242,59,195,2.4,2.8,3.2,3,3.4,3.1,2.9,3,3.1,3.7,4,3.7,3.5,3.5,2.9,2.6,2.7,2.6,2.6
"Thomas County, NE",Nebraska,41.9033,-100.2699,83,165,5,5.5,4.2,4.3,3.1,3.5,3.2,3.6,3.9,4.5,4.7,5.1,3.9,3.9,3.6,2.9,3.3,3.1,3
"Throckmorton County, TX",Texas,33.2748,-99.0021,47,3,3.4,3.1,4.2,4.6,3.9,3.5,3.5,3.7,3.4,4.9,6,7,5.3,5,3.9,3.2,3.5,4.3,3.6
"Thurston County, NE",Nebraska,42.0574,-96.5128,165,325,7,6.1,7,7.5,7.8,7.8,6.9,6.5,6.7,10.4,9.6,10.1,8.7,7.6,6.1,5.3,4.9,5,4.1
"Thurston County, WA",Washington,46.8537,-122.8607,1830,491,5.1,6.1,6.5,6.5,5.9,5.3,5,4.9,5.4,7.9,9,9,8.4,7.6,6.5,6,5.6,5,4.8
"Tift County, GA",Georgia,31.3389,-83.5949,1221,264,4.2,4.6,4.5,4.4,4.5,5.2,5.1,5.3,7.1,10.9,12,12.1,10.1,8.5,7.3,6.1,5.4,4.7,4
"Tillamook County, OR",Oregon,45.1208,-123.9766,193,53,5.2,6.2,6.7,7.4,7.1,6.2,5.5,4.9,5.5,9.6,10.5,9.9,9.7,8.4,7,5.6,4.9,4.2,4.3
"Tillman County, OK",Oklahoma,34.3413,-98.8706,47,74,3.2,4.1,4.1,4.5,4.7,4.8,4.3,4.7,4.1,7,6.2,5.9,4.8,5.4,4.7,4.3,4.4,4.3,3.9
"Tioga County, NY",New York,42.2149,-76.496,712,265,3.5,4.1,5.5,5.6,5.2,4.7,4.3,4.7,5.3,8.1,8,7.7,7.9,7.1,6.1,5.6,5.1,5.2,4.6
